filename,csv,expt.name,date,processing,usable,sample.no,donor,virus,dyes,condition,other notes,jammed,crypts,cyst,infxn.in.crypt,mucus.simple,mucus.mvmt.type,mucus.stop.frame,video.end.frame,mucus.stop.frame.end,mucus.dir,ruptures.yn,focal apoptosis,focus.type,focus.num,focus.simple,20hpi.spots,48hpi.focicount,peak.spots,peak.spots.frame,peak.pix.1100,peak.fxn.1100,peak.fxn.1100.frame,,,n.mm.2a,n.mm.2b,n.mm.2mean,fromold,piv.total,piv.fxn.3,piv.fxn.6,piv.fxn.12,piv.fxn.24,piv.fxn.48,piv.mean.speed,piv.median.speed,maxgfp0,maxgfp850,maxgfp900,maxgfp1000,maxgfp1100,frame.maxgfp0,frame.maxgfp850,frame.maxgfp900,frame.maxgfp1000,frame.maxgfp1100,t0spy0,t0spy350,t0spy400,t0spy500,t20spy0,t20spy350,t20spy400,t20spy500
Aligned_MAX_agarosepatches_pt2_cropped.tif,agarosepatches_pt2.csv,agarosepatches,221021,assess,1,2,3,egfp,spy + nuc,agarose,,jammed,furrows,densecysts,yes,static,static,3,48,no,,,,crypt,8,crypt,44,44,,,1251794,0.094807,47,,,nd,nd,nd,1,4376,3574,1873,705,243,1,7.732120145,5.175680729,15819489,3129637,2441788,1633545,1250610,0,47,47,47,47,15819489,13880534,13526050,12898945,15819489,13864354,13437425,12875458
MAX_agarosepatches_pt3_cropped.tif,agarosepatches_pt3.csv,agarosepatches,221021,assess,1,3,4,egfp,spy + nuc,agarose,,unjammed,furrows,clean,some,static,static,5,48,no,,,,plaque,1,plaque,10,21,,,402361,0.030474,0,,,nd,nd,nd,1,4327,3529,2691,1442,456,0,10.63862511,8.209074367,15819489,1575738,1219519,487454,157380,0,0,0,0,0,15819489,13935806,13333573,12222592,15819489,13741732,12863664,11739181
Aligned_MAX_agarosepatches_pt4_cropped.tif,agarosepatches_pt4.csv,agarosepatches,221021,assess,1,4,4,egfp,spy + nuc,vanilla,,unjammed,furrows,clean,no,static,static,3,48,no,,,,plaque-littlecomet,2,plaque,261,309,,,504528,0.038212,47,,,nd,nd,nd,1,4363,3371,1623,891,419,139,9.457676937,4.37605895,15706805,1960593,1497037,866854,504344,0,47,47,47,47,15706805,13669015,13125999,12182134,15706805,13579902,13091608,12124946
na,,ciliako,220804,unusable,0,1,,egfp,spy + nuc,cypa-2,,,,,,,,,,,,,,littlecomet,,,,,,,216672,0.01641,6,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,2,,egfp,spy + nuc,ccdc39-1,,,,,,disorganized,disorganized,,,,,,,plaque,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,3,,egfp,spy + nuc,ccdc39-2,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,4,,egfp,spy + nuc,ccdc39-3,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,5,,egfp,spy + nuc,ccdc39-4,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,6,,egfp,spy + nuc,ccdc39-5,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,7,,egfp,spy + nuc,dnai1-1,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,8,,egfp,spy + nuc,dnai1-2,,,,,,,,,,,,,,,,,,,,,161977,0.012268,32,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,9,,egfp,spy + nuc,dnai1-3,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,10,,egfp,spy + nuc,dnai1-4,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,11,,egfp,spy + nuc,dnai1-5,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,12,,egfp,spy + nuc,dnah5-1,,,,,,,,,,,,,,,,,,,,,730437,0.055321,31,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,13,,egfp,spy + nuc,dnai5-2,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,14,,egfp,spy + nuc,dnah5-4,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliako,220804,unusable,0,15,,egfp,spy + nuc,dnah5-5,,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
mb_220616_ruxcilia_pt1_stc_concat_all_aligned_cropped.tif,mb_220616_ruxcilia_pt1_stc_concat_all_aligned_cropped-all-spots.csv,ruxcilia,220616,assess,0,1,3,egfp,spy + nuc,dmso,like zero spytub early on. Also think something happened at 90 hpi.,edge,clean,densecysts,some,rotary,rotary,35,68,no,,,,diffuse,,diffuse,16,,,,,,,,,nd,nd,nd,1,3817,1313,170,45,7,1,2.811259142,2.41337294,13748933,1100365,887775,634353,481340,0,35,35,35,35,13748933,2443,1600,708,13748933,1983,1277,12
mb_220616_ruxcilia_pt2_stc_concat_all_aligned_cropped.tif,mb_220616_ruxcilia_pt2_stc_concat_all_aligned_cropped-all-spots.csv,ruxcilia,220616,assess,0,2,3,egfp,spy + nuc,24rux,lot of infection including right under mucus knob?,unjammed,clean,densecysts,some,rotary,rotary,35,68,no,,,,diffuse,,diffuse,23,,,,,,,,,nd,nd,nd,1,4136,1053,258,69,53,45,3.482280137,1.882120519,14902832,3808587,3186814,2260928,1674468,0,43,43,43,43,14902832,13470474,12865766,10437247,14902832,13562352,13098054,11827482
mb_220616_ruxcilia_pt3_stc_concat_all_aligned_cropped.tif,mb_220616_ruxcilia_pt3_stc_concat_all_aligned_cropped-all-spots.csv,ruxcilia,220616,assess,0,3,3,egfp,spy + nuc,prerux,,unjammed,furrows,densecysts,yes,rotary,rotary,35,68,no,,,,diffuse-comet,,diffuse,52,,,,,,,,,nd,nd,nd,1,4255,2004,1187,642,278,20,6.387766817,2.757547226,15315997,3264708,2687452,1944013,1471128,0,43,43,43,43,15315997,12420874,11085973,6832119,15315997,12841465,11981463,8990192
mb_220616_ruxcilia_pt4_stc_concat_all_aligned_cropped.tif,mb_220616_ruxcilia_pt4_stc_concat_all_aligned_cropped-all-spots.csv,ruxcilia,220616,assess,0,4,3,egfp,spy + nuc,0rux,,unjammed,furrows,densecysts,yes,disorganized,disorganized,35,68,no,,,,midsizecomet,,comet,66,,,,,,,,,nd,nd,nd,1,4375,2996,2417,2096,1623,812,22.67305221,9.325866735,15819489,4774428,3524698,2228766,1530468,0,46,46,45,43,15819489,11399610,9435693,5876232,15819489,12007272,10341376,7264438
mb_220616_ruxcilia_pt5_stc_concat_all_aligned_cropped.tif,mb_220616_ruxcilia_pt5_stc_concat_all_aligned_cropped-all-spots.csv,ruxcilia,220616,assess,1,5,3,egfp,spy + nuc,vanilla,,unjammed,furrows,densecysts,some,rotary,rotary,35,68,no,,,,diffuse,,diffuse,38,,,,,,,,,nd,nd,nd,1,4275,1468,583,183,36,9,3.661056888,2.223035241,15371505,2382242,1716490,900703,564467,0,36,36,36,36,15371505,12967701,12108481,8126976,15371505,13184783,12582277,10222457
mb_220616_ruxcilia_pt6_stc_concat_all_aligned_cropped.tif,mb_220616_ruxcilia_pt6_stc_concat_all_aligned_cropped-all-spots.csv,ruxcilia,220616,assess,1,6,3,egfp,spy + nuc,vanilla,,edge,clean,densecysts,some,rotary,rotary,32,68,no,,,,diffuse,,diffuse,83,,,,,,,,,nd,nd,nd,1,4394,886,415,194,34,5,2.833321776,1.47312192,15819489,3327716,2502680,1576594,1069994,0,35,35,35,35,15819489,13015118,12490847,9495298,15819489,13185997,12821115,10910023
mb_220616_ruxcilia_pt7_stc_concat_all_aligned_cropped.tif,mb_220616_ruxcilia_pt7_stc_concat_all_aligned_cropped-all-spots.csv,ruxcilia,220616,assess,1,7,3,mock,spy + nuc,vanilla,,unjammed,furrows,densecysts,mock,rotary,rotary,35,68,no,,,,mock,,mock,1,,,,,,,,,nd,nd,nd,1,3833,1019,251,91,36,30,3.272911786,1.884980849,13801569,55338,12867,239,20,0,0,0,0,51,13801569,13380414,12792493,9826408,13801569,13505918,13152109,11584045
cilia_pt1_alltimes_stc_max_aligned_cropped.tif,cilia_pt1.csv,cilia,220516,assess,0,1,3,egfp,spy + nuc,rux,huuuge ruptures. weirdly sparse infection. Infection under the mucus ball>,edge,pointycrypts,cysts,yes,rotary,ball,47,85,no,,yes,,diffuse,7,diffuse,9,9,1593,84,357479,0.027074,0,,,nd,nd,nd,1,4219,3365,2240,1143,377,18,9.8767155,6.304242787,15524952,1354883,1003666,417270,143215,0,21,0,0,84,15524952,12957034,12561046,9399385,15524952,13139511,12770935,11851265
cilia_pt2_alltimes_stc_max_aligned_cropped.tif,cilia_pt2.csv,cilia,220516,assess,0,2,3,mock,spy + nuc,rux,huuuge ruptures,unjammed,pointycrypts,clean,mock,rotary,ball,85,85,yes,,no,,mock,0,mock,3,1,138,33,441559,0.033442,0,,,nd,nd,nd,1,3722,3253,2384,1232,724,105,14.17700324,7.421463393,14346892,413461,293294,127586,54879,0,21,2,2,1,14346892,13088992,12614787,11013666,14346892,13361077,12882490,11979041
cilia_pt3_alltimes_stc_max_aligned_cropped.tif,cilia_pt3.csv,cilia,220516,assess,1,3,3,mock,spy + nuc,vanilla,,edge,pointycrypts,cysts,mock,rotary,ball,85,85,yes,,no,,mock,0,mock,1,0,586,55,249803,0.018919,0,,,nd,nd,nd,1,3815,1588,912,432,225,32,6.164273437,2.343814818,14112973,272018,171548,57768,11716,0,21,21,21,0,14112973,12973415,12538324,8994061,14112973,13274083,12909327,11774914
cilia_pt4_altimes_stc_max_aligned_cropped.tif,cilia_pt4.csv,cilia,220516,assess,1,4,3,egfp,spy + nuc,vanilla,borderline rotary,edge,pointycrypts,cysts,no,rotary,ball,48,85,no,,hard to tell,,diffuse ,7,diffuse,14,5,7522,64,288956,0.021885,55,,,nd,nd,nd,1,4211,2624,1998,1590,1023,129,13.51808381,4.934445564,15615845,1612643,1175614,523690,274171,0,46,46,55,55,15615845,13041698,12475301,7367346,15615845,13395666,12977301,11236270
cilia_pt5_alltimes_stc_max_aligned_cropped.tif,cilia_pt5.csv,cilia,220516,assess,1,5,4,egfp,spy + nuc,vanilla,many 20hpi spots may be multiple cells; mobile around edge,unjammed,edgefurrow,clean,no,disorganized,disorganized,10,85,no,,hard to tell,,plaque-littlecomet,2,plaque,83,150,2582,67,268050,0.020301,35,,,nd,nd,nd,1,3026,3016,2690,1487,1218,0,19.63384643,8.167806501,15371632,1491228,1194633,647986,233849,0,35,35,35,35,15371632,12938822,11906234,7527743,15371632,13367786,12594555,9718568
cilia_pt6_alltimes_stc_max_aligned_cropped.tif,cilia_pt6.csv,cilia,220516,assess,1,6,4,mock,spy + nuc,vanilla,,unjammed,edgefurrow,clean,mock,disorganized,disorganized,36,85,no,,no,,mock,0,mock,3,0,156,21,149048,0.011288,21,,,nd,nd,nd,1,2334,1891,256,91,45,0,5.084152728,1.944889801,14718553,776859,585095,250759,89147,0,21,21,21,21,14718553,13003348,12418481,9932485,14718553,13516961,12982454,11745720
cilia_pt7_alltimes_stc_max_aligned_cropped.tif,cilia_pt7.csv,cilia,220516,assess,1,7,2,mock,spy + nuc,vanilla,crunkly nucview,edge,pointycrypts,clean,mock,rotary,ball,85,85,yes,,no,,mock,0,mock,4,0,65,21,42939,0.003252,21,,,nd,nd,nd,1,3792,662,218,76,8,4,2.43954798,1.709159794,13749220,21245,2879,3,1,0,35,35,0,33,13749220,13089119,12661834,10447627,13749220,13351402,12972784,12047065
cilia_pt8_alltimes_stc_max_aligned_cropped.tif,cilia_pt8.csv,cilia,220516,assess,1,8,2,egfp,spy + nuc,vanilla,borderline rotary; lots of spots early on but they peter out. bystander apoptosis in a pattern that could be a diffuse focus.,jammed,edgefurrow,clean,no,disorganized,disorganized,46,85,no,,yes,,plaque-littlecomet,2,plaque,14,2,865,53,143427,0.010863,21,,,nd,nd,nd,1,3882,1039,538,290,100,19,3.88929539,1.582594367,14066368,186171,102017,32212,28139,0,21,21,55,57,14066368,13083130,12654732,10023128,14066368,13446832,13020775,11992098
d2d4ag_pt1_alltimes_stc_max_aligned_cropped.tif,d2d4ag_pt1_spots.csv,d2d4ag,220423,assess,1,1,4,egfp,cmo,agarose,,unjammed,furrows,densecysts,no,disorganized,disorganized,8,99,no,,hard to tell,,plaque,1,plaque,39,56,1795,45,193147,0.014628,11,,,nd,nd,nd,1,,,,,,,,,15819489,1693612,1321715,621770,153524,0,23,23,23,23,15819489,15761301,15647475,15000455,15819489,15808776,15794919,15619804
d2d4ag_pt2_alltimes_stc_max_aligned_cropped.tif,d2d4ag_pt2_spots.csv,d2d4ag,220423,assess,1,2,2,egfp,cmo,agarose,you can see the epithelium moving under the cast of the cmo,unjammed,furrows,cysts,yes,static,static,0,99,no,,y,,plaque,1,plaque,22,27,1298,78,743181,0.056286,9,,,nd,nd,nd,1,,,,,,,,,15819489,1744596,1361480,646914,273138,0,52,9,0,48,15819489,15795756,15716413,15424916,15819489,15803436,15787807,15588714
d2d4ag_pt3_alltimes_stc_max_aligned_cropped.tif,d2d4ag_pt3_spots.csv,d2d4ag,220423,assess,1,3,2,egfp,cmo,vanilla,lots of crypts with a sinus,unjammed,furrows,cysts,yes,disorganized,disorganized,99,99,yes,,y,,midsizecomet,4,comet,107,88,14642,51,1785078,0.135197,51,,,nd,nd,nd,1,,,,,,,,,15039805,4045077,3200267,2237025,1739251,0,51,51,51,51,15039805,15039020,15033324,14994672,15039805,15039803,15036023,15018016
d2d4ag_pt4_alltimes_stc_max_aligned_cropped.tif,d2d4ag_pt4_spots.csv,d2d4ag,220423,assess,1,4,4,egfp,cmo,vanilla,,unjammed,furrows,densecysts,yes,disorganized,disorganized,7,99,no,,hard to tell,,plaque-littlecomet,2,plaque,30,35,1991,62,232966,0.017644,74,,,nd,nd,nd,1,,,,,,,,,14172757,837589,631029,341963,228114,0,74,74,0,74,14172757,14171346,14165706,14129971,14172757,14172596,14171336,14168343
d2d4ag_pt5_alltimes_stc_max_aligned_cropped.tif,d2d4ag_pt5_spots.csv,d2d4ag,220423,assess,1,5,4,egfp,cmo,vanilla,blighted- too much rotation,hypermobile,furrows,clean,yes,disorganized,disorganized,20,99,no,,n,,plaque-littlecomet,2,plaque,149,165,4954,44,464754,0.035199,44,,,nd,nd,nd,1,,,,,,,,,13696313,858862,713766,554715,376839,0,51,43,43,44,13696313,13683945,13680447,13662281,13696313,13687462,13682961,13649793
d2d4ag_pt6_alltimes_stc_max_aligned_cropped.tif,d2d4ag_pt6_spots.csv,d2d4ag,220423,assess,1,6,2,egfp,cmo,vanilla,blighted- too much rotation,hypermobile,furrows,clean,yes,disorganized,disorganized,48,99,no,,y,,plaque-littlecomet,3,plaque,175,242,7009,51,768452,0.0582,51,,,nd,nd,nd,1,,,,,,,,,15819489,2886989,2316305,1345427,768427,23,51,51,51,51,15818369,15654973,15591746,15355628,15814242,15792326,15773418,15703596
d2d4ag_pt7_alltimesd38_stc_max_aligned_cropped.tif,d2d4ag_pt7_spots.csv,d2d4ag,220423,assess,1,7,2,mock,cmo,vanilla,,unjammed,furrows,densecysts,mock,rotary,rotary   ,76,99,yes,,no,,mock,0,mock,3,0,457,67,87882,0.006656,0,,,nd,nd,nd,1,,,,,,,,,15809361,1203701,808156,304122,74176,28,0,0,0,0,15783441,15763421,15746093,15702211,15783826,15775981,15764686,15705257
d2d4ag_pt8_alltimesd38_stc_max_aligned_cropped.tif,d2d4ag_pt8_spots.csv,d2d4ag,220423,assess,1,8,4,mock,cmo,vanilla,less than 100% on that mucus stop time,unjammed,furrows,densecysts,mock,disorganized,disorganized,64,99,no,,no,,mock,0,mock,1,0,722,75,186473,0.014123,0,,,nd,nd,nd,1,,,,,,,,,14875321,997949,727834,334842,133088,0,0,0,0,0,14875321,14856611,14851468,14842258,14875321,14861339,14856299,14849041
Aligned_MAX_d3ag2_pt1_concat_cropped.tif,d3ag2_pt1_spots.csv,d3ag2,220419,assess,1,1,3,egfp,spy,agarose,,unjammed,furrows,densecysts,yes,static,static,1,49,no,,hard to tell,,plaque,1,plaque,7,48,1088,48,538096,0.040754,21,,,nd,nd,nd,1,1737,1730,1719,1419,1393,0,30.26959918,--,13907109,461344,386914,260214,125957,0,45,45,45,45,13907109,13747958,13547206,13198068,13907109,13745384,13512575,13156657
Aligned_MAX_d3ag2_pt2_concat_cropped.tif,d3ag2_pt2_spots.csv,d3ag2,220419,assess,1,2,3,egfp,undyed,agarose,,unjammed,furrows,densecysts,yes,static,static,1,49,no,,hard to tell,,plaque-littlecomet,2,plaque,17,47,2712,48,446962,0.033852,48,,,nd,nd,nd,1,4197,2907,484,265,75,1,4.85168523,3.647887905,15094805,1405894,1140520,694699,417670,0,48,48,48,48,15094805,780,1,0,15094805,95,0,0
Aligned_MAX_d3ag2_pt3_concat_cropped.tif,d3ag2_pt3_spots.csv,d3ag2,220419,assess,1,3,3,egfp,undyed,agarose,,unjammed,furrows,densecysts,yes,static,static,1,49,no,,hard to tell,,plaque-littlecomet,2,plaque,17,49,3781,48,369499,0.027985,48,,,nd,nd,nd,1,3864,90,54,24,4,0,0.739670048,0.514338407,13907109,442232,382207,316052,272432,0,48,48,48,48,13907109,0,0,0,13907109,0,0,0
Aligned_MAX_d3ag2_pt4_concat_cropped.tif,d3ag2_pt4_spots.csv,d3ag2,220419,assess,1,4,3,egfp,spy,agarose,,unjammed,furrows,densecysts,yes,static,static,3,49,idk,,hard to tell,,plaque-littlecomet,2,plaque,12,42,4290,48,506046,0.038327,48,,,nd,nd,nd,1,1831,1831,1831,1507,1456,0,30.20147456,--,15594613,1663694,1337313,747298,505363,0,47,46,48,48,15594613,14346714,13934617,13422449,15594613,14730994,14065936,13445584
Aligned_MAX_d3ag2_pt5_concat_cropped.tif,d3ag2_pt5_spots.csv,d3ag2,220419,assess,1,5,3,egfp,spy,vanilla,,unjammed,furrows,cysts,yes,rotary,ball,36,49,no,,y,,diffuse-comet,6,diffuse,11,28,8029,48,586874,0.044448,46,,,nd,nd,nd,1,3081,2521,2182,1835,1527,658,28.1428646,7.597593818,15039805,1423038,1177004,789633,549590,0,46,46,46,46,15039805,14278487,13922901,13393791,15039805,14472742,14134614,13615100
Aligned_MAX_d3ag2_pt6_concat_cropped.tif,d3ag2_pt6_spots.csv,d3ag2,220419,assess,1,6,3,egfp,undyed,vanilla,,unjammed,furrows,densecysts,some,rotary,ball,33,49,no,,y,,diffuse,7,diffuse,107,62,12068,46,824039,0.06241,45,,,nd,nd,nd,1,4114,473,372,243,134,57,2.77822314,0.454807647,14820661,2174041,1773864,1226945,789374,0,45,45,45,45,14820661,4590,10,0,14820661,60,0,0
Aligned_MAX_d3ag2_pt7_concat_cropped.tif,d3ag2_pt7_spots.csv,d3ag2,220419,assess,1,7,3,mock,undyed,vanilla,,unjammed,furrows,densecysts,mock,rotary,ball,49,49,yes,,n,,mock,0,mock,3,0,107,21,336488,0.025485,0,,,nd,nd,nd,1,4036,225,133,32,4,0,0.898015143,0.388325557,14548893,694554,530033,248117,99703,0,0,0,21,21,14548893,354,0,0,14548893,19,0,0
Aligned_MAX_d3ag2_pt8_concat_cropped.tif,d3ag2_pt8_spots.csv,d3ag2,220419,assess,1,8,3,mock,spy,vanilla,,unjammed,furrows,densecysts,mock,rotary,rotary   ,48,48,yes,,n,,mock,0,mock,1,0,60,0,197406,0.014951,0,,,nd,nd,nd,1,4152,2944,2658,2299,1708,278,21.40752223,14.03882258,15763053,1481505,1126724,549193,171124,0,21,21,0,0,15763053,14551587,13940263,13382266,15763053,14924935,14308955,13673513
agaroseD3_pt1_alldays_max_aligned_cropped.tif,agaroseD3_pt1_spots.csv,agarose_d3,220216,assess,1,1,3,egfp,cmo,vanilla,scratch,unjammed,furrows,densecysts,some,rotary,ball,29,85,no,,y,,diffuse,7,diffuse,302,178,19141,48,1792072,0.135727,47,,,nd,nd,nd,1,,,,,,,,,13644240,6950799,4416402,2380196,1792072,0,61,61,60,47,13644240,13399111,13257191,12671743,13644240,13635622,13600783,13406151
agaroseD3_pt2_alldays_max_aligned_crop.tif,agaroseD3_pt2_spots.csv,agarose_d3,220216,assess,1,2,3,egfp,cmo,vanilla,,unjammed,furrows,densecysts,yes,rotary,ball,49,85,no,,y,,diffuse-comet,6,diffuse,8,25,8611,56,1338504,0.101375,61,,,nd,nd,nd,1,,,,,,,,,15323077,5273631,3810083,2116736,1338504,0,61,61,61,61,15323077,15319674,15308066,15239384,15323077,15320552,15317416,15308300
agaroseD3_pt3_alldays_maxproj_aligned_crop.tif,agaroseD3_pt3_spots.csv,agarose_d3,220216,assess,1,3,3,egfp,cmo,vanilla,,unjammed,furrows,densecysts,yes,rotary,ball,43,85,no,,y,,diffuse,7,diffuse,9,18,20358,57,10024935,0.759261,61,,,nd,nd,nd,1,,,,,,,,,14875500,7249485,5354545,3615342,2640927,0,61,61,61,61,14875500,14875356,14873824,14861376,14875500,14874117,14871890,14867981
agaroseD3_pt4_alldays_maxproj_aligned_cropped.tif,agaroseD3_pt4_spots.csv,agarose_d3,220216,assess,1,4,3,egfp,cmo,agarose,,edge,furrows,densecysts,yes,static,static,1,85,no,,hard to tell,,crypt,8,crypt,13,17,14656,84,2983744,0.225981,62,,,nd,nd,nd,1,,,,,,,,,14813857,6665591,5211303,3634570,2762346,0,61,62,74,74,14813857,14798919,14789350,14776611,14803572,14796192,14792211,14778970
agaroseD3_pt5_alldays_maxproj_aligned_cropped.tif,agaroseD3_pt5_spots.csv,agarose_d3,220216,assess,1,5,3,mock,cmo,agarose,scrunchled in the agarose layer,unjammed,furrows,densecysts,mock,static,static,1,85,no,,n,,mock,0,mock,0,0,140,40,1478369,0.111968,13,,,nd,nd,nd,1,,,,,,,,,15989324,3296050,2333969,1503616,760919,0,13,13,13,13,15989324,14997039,14671316,13975684,15989324,15736028,15491730,14828890
agaroseD3_pt6_alldays_maxproj_aligned_cropped.tif,agaroseD3_pt6_spots.csv,agarose_d3,220216,video,1,6,3,mock,cmo,vanilla,clipped off the top for the first day or so. You can also clearly see mucus moving over the cells in CMO.,unjammed,furrows,densecysts,mock,rotary,ball,78,85,no,,n,,mock,0,mock,0,0,400,0,656864,0.049749,13,,,nd,nd,nd,1,,,,,,,,,14909585,2517098,1248155,677183,342679,13,13,13,13,13,10881839,10881513,10880174,10870120,14909585,14909553,14908200,14858424
agarose_pt1_alldays_maxproj_aligned_cropped.tif,agarose_pt1_spots.csv,agarose,220118,assess,1,1,2,egfp,cmo,agarose2,,jammed,furrows,densecysts,yes,static,static,1,96,no,,y,,plaque,1,plaque,19,19,583,75,103263,0.007821,62,,,nd,nd,nd,1,,,,,,,,,13461384,1604659,417370,126111,103263,0,1,1,75,62,13461384,13461384,13461384,13461381,13461384,13461384,13461384,13461384
agarose_pt2_alldays_stitched_maxproj_aligned_crop 2.tif,agarose_pt2_spots.csv,agarose,220118,assess,1,2,2,egfp,cmo,vanilla,borderline w midsize comet,unjammed,furrows,densecysts,some,disorganized,disorganized,96,96,yes,,y,,littlecomet,3,comet,114,120,5901,74,1281891,0.097087,63,,,nd,nd,nd,1,,,,,,,,,15122548,5938433,3829501,2030012,1281891,0,63,63,63,63,15122548,15122546,15121979,15105487,15074121,15073718,15073641,15073434
agarose_pt3_alldays_maxproj_aligned_crop.tif,agarose_pt3_spots.csv,agarose,220118,assess,1,3,2,egfp,cmo,vanilla,,unjammed,furrows,densecysts,yes,disorganized,disorganized,56,96,no,,y,,littlecomet,3,comet,56,74,5406,83,1016066,0.076954,76,,,nd,nd,nd,1,,,,,,,,,14326890,4570608,2816813,1437128,1016066,13,76,76,76,76,14303041,14303041,14303041,14302670,14325914,14325868,14325863,14325849
agarose_pt4_alldays_maxproj_aligned_crop.tif,agarose_pt4_spots.csv,agarose,220118,assess,1,4,2,egfp,cmo,agarose,,unjammed,furrows,densecysts,yes,static,static,1,96,no,,y,,plaque,1,plaque,75,78,1580,75,371241,0.028117,75,,,nd,nd,nd,1,,,,,,,,,14213016,2642332,1223006,602289,371241,0,75,75,75,75,14213016,14142663,14066051,13932882,14213016,14203692,14181946,14112976
agarose_pt5_alldays_maxproj_aligned_crop.tif,agarose_pt5_spots.csv,agarose,220118,assess,1,5,2,egfp,cmo,agarose,"at 7 o clock you can see a focus where clearly the cells moved, not the mucus.",unjammed,furrows,densecysts,some,static,static,1,96,no,,y,,plaque,1,plaque,37,53,1188,67,182985,0.013859,63,,,nd,nd,nd,1,,,,,,,,,13762192,2549483,758052,252818,182985,0,0,0,63,63,13762192,13744810,13724014,13613233,13762192,13762169,13754739,13660063
agarose_pt6_alldays_maxproj_aligned_crop.tif,agarose_pt6_spots.csv,agarose,220118,assess,1,6,2,mock,cmo,vanilla,you can see mucus flowing smoothly over densecysts and getting stuck in crypts.,unjammed,furrows,densecysts,mock,disorganized,disorganized,96,96,yes,,n,,mock,0,mock,1,0,382,2,240213,0.018193,0,,,nd,nd,nd,1,,,,,,,,,14333544,2830263,1142408,483615,240213,0,0,0,0,0,14333544,14333521,14332393,14322242,14333544,14333544,14333544,14333299
na,,ciliakos,211215,unusable,0,1,,egfp,cmo,dnai1-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,2,,egfp,cmo,dnai1-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,3,,egfp,cmo,ccdc39-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,4,,egfp,cmo,ccdc39-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,5,,egfp,cmo,dnah5-m,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
na,,ciliakos,211215,unusable,0,6,,egfp,cmo,nt-3,so so so bad…,,,,,,,,,,,,,,,,,,,,,,,,,nd,nd,nd,1,,,,,,,,,,,,,,,,,,,,,,,,,,
